FORC. VAP. BY-PASS TCV POS. (CS506);ZIFV003_02;flaga.pv
FORC. VAP. INLET FCV POS. (CS505);ZIFV006_02;flaga.pv
NO.1 H/D COMP. IGV POS;ZIHD015_01;flaga.pv
NO.2 H/D COMP. IGV POS;ZIHD036_01;flaga.pv
LNG. VAP. BY-PASS TCV POS. (CS503);ZILV003_02;flaga.pv
LNG. VAP. INLET FCV POS. (CS502);ZILV006_02;flaga.pv
NO.1 H/D COMP. IGV CLOSE;ZLLHD015_02;flaga.pv
NO.2 H/D COMP. IGV CLOSE;ZLLHD036_02;flaga.pv
NO.1 BLR CONDUCTIVITY;CDIAHFD070;flaga.pv
NO.2 BLR CONDUCTIVITY;CDIAHFD072;flaga.pv
DEAERATOR OUTL. FD.W CONDUCTIVITY;CDIAHFD074;flaga.pv
NO.1 L/D COMP. CURRENT;CILD001_05;flaga.pv
NO.1 LD COMP;CPLD001;flaga.pv
D/G L.O FILTER DP H;DPAHGX087;flaga.pv
NO.1 L/D COMP. OIL FILTER DIFF. PRESS. HIGH;DPAHLD005;flaga.pv
D/G ENG F.O FILTER DP H;DPAHOG003;flaga.pv
NO.1 BLR FD.W DIFF. PRESS. LOW;DPIALFD004_03;flaga.pv
NO.2 BLR FD.W DIFF. PRESS. LOW;DPIALFD004_04;flaga.pv
NO.1 L/D COMP. SUC. ORIFICE DIFF. PRESS;DPILD013;flaga.pv
TOTAL BLR STM FLOW;FICFD077;flaga.pv
TK PROT CTL(BALLAST);FRCAX056;flaga.pv
TK PROT CTL(LADEN);FRCAX057;flaga.pv
L/D COMP. IGV CONT;FRCLD015;flaga.pv
NO.1 L/D COMP. IGV CONT;FRCLD015AM1;flaga.pv
NO.1 L/D COMP. SPEED CONT;FRCLD015AM2;flaga.pv
NO.1 L/D COMP. FLOW SELECTION;FRCLD015SL;flaga.pv
BALLAST/LADER SWITCH;FRCLDSEL;flaga.pv
NO.1 L/D COMP SUC GAS FLOW;FRPLD013;flaga.pv
L/D COMP GAIN(P) CONT;FRPLD015KCAL;flaga.pv
L/D COMP RESET(T) CONT;FRPLD015TCAL;flaga.pv
DEAERATOR OUTL. FD.W HYDRAZINE;HYIFD076;flaga.pv
D/G ENG LEAKAGE TK LVL H;LAHOG005;flaga.pv
NO.1 MFWPT L.O SUMP TK LVL LOW;LALFD011;flaga.pv
NO.2 MFWPT L.O SUMP TK LVL LOW;LALFD016;flaga.pv
NO.3 MFWPT L.O SUMP TK LVL LOW;LALFD021;flaga.pv
DG PRIM L.O LEVEL LOW;LALGX101_02;flaga.pv
1 L/D COMP OIL TK LVL L;LALLD006;flaga.pv
NO.1 T/G ENG L.O SUMP TK LVL LOW;LALLF006;flaga.pv
DG ENG LO SUMP TK LVL L;LALLF008;flaga.pv
MFWPT TRIP BY DEAERATOR LVL L-L;LALLFD008;flaga.pv
NO.1 BLR DRUM LVL H/L;LIAHLBI011;flaga.pv
NO.1 BLR DRUM LVL LOW;LIALBI011;flaga.pv
MANUAL V/V BA;MEMO_BA2;flaga.pv
MEMO V/V;MEMO_CF;flaga.pv
MEMO V/V;MEMO_CW;flaga.pv
MEMO V/V;MEMO_HC;flaga.pv
MEMO V/V;MEMO_MS;flaga.pv
MEMO V/V;MEMO_OF;flaga.pv
MEMO V/V;MEMO_RH;flaga.pv
D/G OIL MIST H;OMAHGX088;flaga.pv
BLR ALARM ACK;OPBI041ACK;flaga.pv
NO.3 FDF OUTL. DAMPER USE FOR NO.1 BLR;OPEG086;flaga.pv
NO.3 FDF OUTL. DAMPER USE FOR NO.2 BLR;OPEG087;flaga.pv
IP BLEED V AUTO/MAN(IAS);OPEX051AU;flaga.pv
IP BLEED V/V CLOSE;OPEX051CL;flaga.pv
HP BLEED V/V AUTO/MAN(IAS);OPEX052AU;flaga.pv
HP BLEED V/V CLOSE;OPEX052CL;flaga.pv
LP BLEED V/V AUTO/MAN(IAS);OPEX053AU;flaga.pv
LP BLEED V/V CLOSE;OPEX053CL;flaga.pv
MFWPT DISCH DIFF PRS L;OPFD004_01;flaga.pv
MFWPT1 GOVERNOR CONTROLLER FAIL;OPFD044;flaga.pv
MFWPT2 GOVERNOR CONTROLLER FAIL;OPFD044_01;flaga.pv
MFWPT3 GOVERNOR CONTROLLER FAIL;OPFD044_02;flaga.pv
M/T HP BLEED V/V EM'CY CLOSE BY LPSG LVL LOW;OPFD081_03;flaga.pv
F.O P/P DISCH. PRESS. HIGH;PAHBI352;flaga.pv
NO.1 T/G EXH. STM PRESS. HIGH;PAHEX019;flaga.pv
NO.1 MFWPT BACK STM PRESS. HIGH;PAHEX033;flaga.pv
NO.2 MFWPT BACK STM PRESS. HIGH;PAHEX034;flaga.pv
NO.3 MFWPT BACK STM PRESS. HIGH;PAHEX035;flaga.pv
NO.1 T/G ENG EXH. STM PRESS. H-H (TC);PAHHGX002_03;flaga.pv
F.O P/P DISCH. PRESS. LOW;PALBI353;flaga.pv
NO.1 MFWPT SUC. PRESS. LOW (TC);PALFD005_05;flaga.pv
NO.2 MFWPT SUC. PRESS. LOW (TC);PALFD006_05;flaga.pv
NO.3 MFWPT SUC. PRESS. LOW (TC);PALFD007_05;flaga.pv
NO.1 L/D COMP. SHAFT SEAL GAS PRESS. LOW;PALLD002;flaga.pv
NO.1 L/D COMP. BHD SEAL L.O PRESS. LOW;PALLD018;flaga.pv
NO.1 MFWPT L.O PRESS. L-L (TC);PALLFD005_02;flaga.pv
NO.2 MFWPT L.O PRESS. L-L (TC);PALLFD006_02;flaga.pv
NO.3 MFWPT L.O PRESS. L-L (TC);PALLFD007_02;flaga.pv
NO.1 T/G ENG L.O INL. PRESS. L-L (TC);PALLGX002_04;flaga.pv
*D/G L.O INLET PRS LL;PALLGX082_03;flaga.pv
*1L/D CP SFT SEAL PRS LL;PALLLD019_05;flaga.pv
*1 L/D COMP L.O PRS LL;PALLLD019_06;flaga.pv
*1L/D CP BHD SEAL LO PRS;PALLLD019_10;flaga.pv
NO.1 T/G ENG INL. STM PRESS. V-L (TC);PAVLGX002_02;flaga.pv
NO.2 MFWPT PV PRESS. EXT;PEXFD042_03;flaga.pv
NO.3 MFWPT PV PRESS. EXT;PEXFD043_03;flaga.pv
NO.1 BLR W. PH;PHIAHFD069;flaga.pv
NO.2 BLR W. PH;PHIAHFD071;flaga.pv
DEAERATOR OUTL. FD.W PH;PHIAHFD073;flaga.pv
DUMP STM EDSHTR OUTL. PRESS. HIGH;PIAHDS008;flaga.pv
NO.1 DUMP STM CONT. V/V OUTL. PRESS. HIGH;PIAHDS008_01;flaga.pv
NO.2 DUMP STM CONT. V/V OUTL. PRESS. HIGH;PIAHDS008_03;flaga.pv
NO.1 T/G GLAND STM PRESS. H/L;PIAHLEX017;flaga.pv
BOG COMMON LINE PRESS. H/L;PIAHLGF002;flaga.pv
NO.1 BLR STM DRUM PRESS. H/L;PIAHLMS001;flaga.pv
NO.1 BLR SHTR PRESS. H/L;PIAHLMS003;flaga.pv
NO.1 BLR DSHTR STM PRESS. HIGH;PIAHMS004;flaga.pv
D/G ENG HT C.F.W IN PRS;PIALCF008;flaga.pv
NO.1 MFWPT L.O PRESS. LOW;PIALFD009;flaga.pv
NO.2 MFWPT L.O PRESS. LOW;PIALFD014;flaga.pv
NO.3 MFWPT L.O PRESS. LOW;PIALFD019;flaga.pv
NO.1 T/G L.O INL. PRESS. LOW;PIALGX006;flaga.pv
D/G ENG L.O IN PRS;PIALGX086;flaga.pv
NO.1 L/D COMP. SUC. GAS PRESS. LOW;PIALLD003;flaga.pv
NO.1 L/D COMP. SUC. GAS PRESS. LOW;PIALLD003_1;flaga.pv
NO.1 L/D COMP. L.O. PRESS. LOW;PIALLD004;flaga.pv
NO.1 T/G MAIN STM INL. PRESS. LOW;PIALMS031;flaga.pv
D/G ENG F.O INLET PRS;PIALOG004;flaga.pv
D/G START AIR RSVR PRESS. LOW;PIALTA011;flaga.pv
MFWPT DISCH. COMM. PRESS. LOW;PICALFD004;flaga.pv
NO.1 BLR STM DRUM PRESS. FOR MFWPT CONT;PICMS012;flaga.pv
NO.2 BLR STM DRUM PRESS. FOR MFWPT CONT;PICMS012_01;flaga.pv
1/3 F.D.F OUTL. COMM. DRAFT;PIEG005;flaga.pv
NO.1 BLR WIND BOX DRAFT;PIEG008;flaga.pv
NO.1 BLR FURNACE DRAFT;PIEG010;flaga.pv
NO.1 L/D COMP. DISCH. GAS PRESS;PILD012;flaga.pv
NO.2 L/D COMP. DISCH. GAS PRESS ABSOLUTE;PILD012_01;flaga.pv
NO.1 MFWPT RUN;PPFD101;flaga.pv
NO.2 MFWPT RUN;PPFD121;flaga.pv
NO.3 MFWPT RUN;PPFD141;flaga.pv
NO.1 MFWPT DISCHARGE PRESS;PRCDS012_01;flaga.pv
NO.2 MFWPT DISCHARGE PRESS;PRCDS012_02;flaga.pv
NO.3 MFWPT DISCHARGE PRESS;PRCDS012_03;flaga.pv
BOG COMMON LINE PRESS;PRPGF002;flaga.pv
NO.1 LD CP SUC GAS PRESS;PRPLD003;flaga.pv
NO.1 MSBD RM PACK AIR-CON. NO.1 COMP RUN;RLAX010;flaga.pv
NO.1 MSBD RM PACK AIR-CON. FAN RUN;RLAX010_01;flaga.pv
NO.2 MSBD RM PACK AIR-CON. COMP. RUN;RLAX011;flaga.pv
NO.2 MSBD RM PACK AIR-CON. FAN RUN;RLAX011_01;flaga.pv
GALL.PAK A/C IN DOOR FAN;RLAX014;flaga.pv
GALL.PAK A/C COMP RUN;RLAX014_01;flaga.pv
GALL.PAK A/C #1 OUT DOOR;RLAX014_02;flaga.pv
GALL.PAK A/C #2 OUT DOOR;RLAX014_03;flaga.pv
NO.1 F.D.F RUN;RLEG062;flaga.pv
NO.1 MFWPT AUX. L.O P/P;RLFD037;flaga.pv
NO.2 MFWPT AUX. L.O P/P;RLFD038;flaga.pv
NO.3 MFWPT AUX. L.O P/P;RLFD039;flaga.pv
NO.1 T/G ENG RUN;RLGX001;flaga.pv
NO.1 T/G ENG AUX. L.O P/P RUN;RLGX017;flaga.pv
NO.1 T/G TURNING GEAR RUN;RLGX018;flaga.pv
D/G ENG L.O PRIM P/P RUN;RLGX101;flaga.pv
D/G ENG CYL L.O PUMP RUN;RLGX102;flaga.pv
D/G ENG TURN. GEAR RUN;RLGX103;flaga.pv
DG ENG JCFW PRE MAIN MTR;RLGX104;flaga.pv
DG ENG JCFW PRE STBY MTR;RLGX105;flaga.pv
NO.1 L/D COMP. AUX. L.O P/P RUN;RLLD001_06;flaga.pv
NO.1 L/D COMP. SPEED;SILD015_05;flaga.pv
NO.1 MFWPT L.O TEMP. HIGH;TAHFD010;flaga.pv
NO.2 MFWPT L.O TEMP. HIGH;TAHFD015;flaga.pv
NO.3 MFWPT L.O TEMP. HIGH;TAHFD020;flaga.pv
*D/G HT C.F.W OUT TMP HH;TAHHGX082_04;flaga.pv
NO.1 L/D COMP. DISCH. GAS TEMP. H-H (TC);TAHHLD019_07;flaga.pv
NO.1 L/D COMP. HIGH SPEED SHAFT BRG TEMP. H-H (TC);TAHHLD019_08;flaga.pv
NO.1 L/D COMP. BHD SEAL L.O TEMP. H-H (TC);TAHHLD019_09;flaga.pv
NO.1 L/D COMP. OIL TK. TEMP. HIGH;TAHLD007;flaga.pv
NO.1 L/D COMP. OIL TK. TEMP. LOW;TALLD007_01;flaga.pv
NO.1 DUMP STM EDSHTR OUTL. TEMP. V/V CONT;TCDS006_02;flaga.pv
NO.2 DUMP STM EDSHTR OUTL. TEMP. V/V CONT;TCDS006_03;flaga.pv
D/G ENG HT C.F.W OUT TMP;TIAHCF009;flaga.pv
D/G ENG C.F.W IN TEMP;TIAHCF010;flaga.pv
D/G ALT. A/C OUTL. F.W TEMP. HIGH;TIAHCF011;flaga.pv
D/G A/C AIR OUTL. TEMP. HIGH;TIAHCF012;flaga.pv
NO.1 T/G ATL. A/C OUTL. AIR TEMP. HIGH;TIAHCF015;flaga.pv
NO.1 T/G ALT. A/C OUTL. F.W TEMP. HIGH;TIAHCF016;flaga.pv
NO.1 BLR WIND BOX AIR TEMP. HIGH;TIAHEG009;flaga.pv
NO.1 BLR S.A.H OUTL. AIR TEMP. HIGH;TIAHEG017;flaga.pv
NO.1 T/G ENG EXH. SIDE BRG TEMP. HIGH;TIAHGX011;flaga.pv
NO.1 T/G ENG P TUR SIDE BRG TEMP. HIGH;TIAHGX012;flaga.pv
NO.1 T/G ENG P GEN SIDE BRG TEMP. HIGH;TIAHGX013;flaga.pv
NO.1 T/G ENG W TUR SIDE BRG TEMP. HIGH;TIAHGX014;flaga.pv
NO.1 T/G ENG W GEN SIDE BRG TEMP. HIGH;TIAHGX015;flaga.pv
1 T/G ENG THR. BRG TEMP;TIAHGX016;flaga.pv
NO.1 T/G WIND R TEMP. HIGH;TIAHGX021;flaga.pv
NO.1 T/G WIND S TEMP. HIGH;TIAHGX022;flaga.pv
NO.1 T/G FWD BRG TEMP. HIGH;TIAHGX024;flaga.pv
NO.1 T/G AFT BRG TEMP. HIGH;TIAHGX025;flaga.pv
D/G L.O INLET TEMP;TIAHGX085;flaga.pv
D/G EXH.GAS TEMP. AVERAGE;TIAHGX089;flaga.pv
D/G CYL 1 EXH GAS TMP;TIAHGX089_01;flaga.pv
D/G CYL 2 EXH GAS TMP;TIAHGX089_02;flaga.pv
D/G CYL 3 EXH GAS TMP;TIAHGX089_03;flaga.pv
D/G CYL 4 EXH GAS TMP;TIAHGX089_04;flaga.pv
D/G CYL 5 EXH GAS TMP;TIAHGX089_05;flaga.pv
D/G CYL 6 EXH GAS TMP;TIAHGX089_06;flaga.pv
D/G CYL 7 EXH GAS TMP;TIAHGX089_07;flaga.pv
D/G CYL 8 EXH GAS TMP;TIAHGX089_08;flaga.pv
D/G ENG T/C INLET TEMP;TIAHGX090;flaga.pv
D/G ENG T/C OUTLET TEM;TIAHGX091;flaga.pv
D/G WIND(R) TEMP. HIGH;TIAHGX111;flaga.pv
D/G WIND(S) TEMP. HIGH;TIAHGX112;flaga.pv
D/G FWD BRG TEMP. HIGH;TIAHGX114;flaga.pv
NO.1 L/D COMP. DISCH. GAS TEMP. HIGH;TIAHLD008;flaga.pv
NO.1 BLR EXH. GAS ECO OUTL. TEMP. H/L;TIAHLEG022;flaga.pv
NO.1 T/G L.O INL. TEMP. H/L;TIAHLGX007;flaga.pv
1 L/D COMP L.O IN TEMP;TIAHLLD011;flaga.pv
NO.1 BLR SHTR STM TEMP. H/L;TIAHLMS002;flaga.pv
NO.1 BLR F.O BNR HDR TEMP. H/L;TIAHLOM022;flaga.pv
1 L.O PURI HTR OUT TMP;TIAHLP003;flaga.pv
2 L.O PURI HTR OUT TMP;TIAHLP008;flaga.pv
NO.1 L/D COMP. H/S SHAFT BRG. TEMP. H/L;TIALLD009;flaga.pv
NO.1 BLR S.A.H INL. AIR TEMP;TIEG016;flaga.pv
NO.1 BLR ECON. OUTL. FD W TEMP;TIFD051;flaga.pv
BOG COMMON LINE TEMP;TIGF001;flaga.pv
NO.1 L/D COMP. SUC. GAS TEMP;TILD010;flaga.pv
TANK PROTECTION SELECT;TKPROTSL;flaga.pv
DUMP STM EDSHTR OUT TMP;TRCDS006;flaga.pv
DUMP STM TMP CTL H-SEL;TRCDS006SL;flaga.pv
STM DUMP EDSHTR TEMP CAL;TRPDS006;flaga.pv
NO.1 MFWPT ROTOR VIB. H-H (TC);VAHHFD005_03;flaga.pv
NO.2 MFWPT ROTOR VIB. H-H (TC);VAHHFD006_03;flaga.pv
NO.3 MFWPT ROTOR VIB. H-H (TC);VAHHFD007_03;flaga.pv
NO.1 T/G ENG ROTOR VIB.H-H (TC);VAHHGX002_07;flaga.pv
NO.1 L/D COMP. SHAFT VIB. H-H (TC);VAHHLD019_11;flaga.pv
NO.1 L/D COMP. SHAFT VIB. HIGH;VAHLD017_01;flaga.pv
NO.1 F.D.F VIB. HIGH;VIAHEG065;flaga.pv
NO.2 F.D.F VIB. HIGH;VIAHEG066;flaga.pv
NO.3 F.D.F VIB. HIGH;VIAHEG067;flaga.pv
NO.1 MFWPT ROTOR VIB. HIGH;VIAHFD024;flaga.pv
NO.2 MFWPT ROTOR VIB. HIGH;VIAHFD026;flaga.pv
NO.3 MFWPT ROTOR VIB. HIGH;VIAHFD028;flaga.pv
NO.1 T/G ENG ROTOR VIB. HIGH;VIAHGX004;flaga.pv
NO.1 L/D COMP. SHAFT VIB;VILD017;flaga.pv
CARGO LINK POINT;VOYAGE_MD;flaga.pv
M/COND OVBD S.W V/V (CW027);VRCCW005;flaga.pv
NO.1 E/R HFO TK(S) FILL. V/V(OF013);VRCOF001;flaga.pv
NO.1 E/R HFO TK(S) FILL. V/V(OF013);VRCOF003;flaga.pv
NO.2 E/R HFO TK(P) FILL. V/V(OF010);VRCOF004;flaga.pv
NO.1 HFO SETT TK(S) FILL. V/V(OF012);VRCOF005;flaga.pv
NO.2 HFO SETT TK(P) FILL. V/V(OF011);VRCOF006;flaga.pv
D.O STOR. TK FILL V/V (OF048);VRCOF011;flaga.pv
A/CON OVBD SW V/V (CW028);VVCW006;flaga.pv
MAIN S.W CIRC P/P INL. V/V ( H/C CW025 );VVCW007;flaga.pv
MAIN S.W CIRC P/P INL. V/V ( L-C CW026 );VVCW008;flaga.pv
NO.1 MAIN S.W CIRC. P/P OUTL. V/V(CW006);VVCW009_02;flaga.pv
NO.2 MAIN S.W CIRC. P/P OUTL. V/V(CW010);VVCW010_02;flaga.pv
NO.3 MAIN S.W CIRC. P/P OUTL. V/V(CW014);VVCW011_02;flaga.pv
M/COND BACK WASH OVBD V/V (CW018);VVCW016;flaga.pv
M/COND STM DUMP INL. V/V (DS020);VVDS001;flaga.pv
M/COND STM DUMP INL. V/V (DS020);VVDS002;flaga.pv
DUMP STM PISTON V/V EM'CY;VVDS009;flaga.pv
NO.1 T/G EXH. STM M/COND INL. V/V(ES191);VVEX024;flaga.pv
NO.2 T/G EXH. STM M/COND INL. V/V(ES196);VVEX030;flaga.pv
NO.1 L/D COMP. ANTI-SURGE V/V (CG502);VVLD014;flaga.pv
NO.1 E/R HFO TK(S) DISCH. V/V (OF085);VVOF007;flaga.pv
NO.2 E/R HFO TK(P) DISCH. V/V (OF081);VVOF008;flaga.pv
L.D.O STOR TK FILL V/V (OF076);VVOF012;flaga.pv
HFO MANIFOLD FWD STBD V/V (OF02);VVOF015;flaga.pv
HFO MANIFOLD FWD PORT V/V (OF01);VVOF016;flaga.pv
HFO MANIFOLD AFT STBD V/V (OF04);VVOF017;flaga.pv
HFO MANIFOLD AFT PORT V/V (OF03);VVOF018;flaga.pv
HFO ACCO. STBD FILL V/V (OF006);VVOF019;flaga.pv
HFO ACCO. PORT FILL V/V (OF005);VVOF020;flaga.pv
MAIN CROSS SUC H/C V/V (CW102);VVSC001;flaga.pv
MAIN CROSS SUC L/C V/V (CW101);VVSC002;flaga.pv
MAIN C.S.W OVBD V/V (CW103);VVSC003;flaga.pv
NO.1 MSBD RM PACK AIR-CON. ABNOR;XAAX010_02;flaga.pv
NO.2 MSBD RM PACK AIR-CON. ABNOR;XAAX011_02;flaga.pv
GALLEY PACK AIR-CON. ABNOR;XAAX014_04;flaga.pv
WATER FOG SYSTEM FAIL;XAAX042;flaga.pv
WATER FOG ACTIVATED NO.1 BLR AREA;XAAX042_01;flaga.pv
WATER FOG ACTIVATED NO.2 BLR AREA;XAAX042_02;flaga.pv
WATER FOG ACTIVATED D/G RM;XAAX042_03;flaga.pv
WATER FOG ACTIVATED INCI. RM;XAAX042_04;flaga.pv
WATER FOG ACTIVATED IGG AREA;XAAX042_05;flaga.pv
LOC.FIRE FIGHT COMM FIRE;XAAX042_06;flaga.pv
MASTER GAS MANUAL TRIP;XABI001_01;flaga.pv
MASTER GAS TRIP BY BOTH BLR TRIP;XABI001_02;flaga.pv
MASTER GAS TRIP BY ESDS ACT;XABI001_03;flaga.pv
MASTER GAS TRIP BY BOG LEAK EXT. FAN STOP;XABI001_04;flaga.pv
MASTER GAS TRIP BY E/R GAS LEAK DET;XABI001_05;flaga.pv
MASTER GAS TRIP BY E/R FIRE DET;XABI001_06;flaga.pv
MASTER GAS TRIP BY BOG TEMP. L-L;XABI001_07;flaga.pv
MASTER GAS TRIP BY CARGO TK PRESS. L-L;XABI001_08;flaga.pv
MASTER GAS TRIP BY BOG HTR ABNOR;XABI001_09;flaga.pv
MASTER GAS V/V COMMON TP;XABI001_10;flaga.pv
NO.1 BLR TRIP;XABI002;flaga.pv
NO.1 BLR MANUAL TRIP;XABI002_01;flaga.pv
NO.1 BLR TRIP BY BMS ABNOR;XABI002_02;flaga.pv
NO.1 BLR TRIP BY EM'CY MODE;XABI002_03;flaga.pv
NO.1 BLR TRIP BY DRUM LVL E-H;XABI002_04;flaga.pv
NO.1 BLR TRIP BY DRUM LVL E-L;XABI002_05;flaga.pv
NO.1 BLR CONT. PWR FAIL;XABI002_06;flaga.pv
NO.1 BLR TRIP BY NO.1 FD FAN STOP;XABI002_07;flaga.pv
NO.1 BLR TRIP BY NO.3 FD FAN STOP;XABI002_08;flaga.pv
NO.1 BLR TRIP BY ALL BNR FLAME FAIL;XABI002_09;flaga.pv
NO.1 BLR TRIP BY SHTR STM TEMP. H-H;XABI002_10;flaga.pv
NO.1 BLR TRIP BY DEAERATOR LVL L-L;XABI002_11;flaga.pv
NO.1 BLR TRIP BY BLACK OUT;XABI002_12;flaga.pv
NO.1 BLR F.O TRIP BY ATM STM PRESS. L-L;XABI003_01;flaga.pv
NO.1 BLR F.O TRIP BY F.O TEMP. L-L;XABI003_02;flaga.pv
NO.1 BLR F.O TRIP BY F.O PRESS. L-L;XABI003_03;flaga.pv
NO.1 BLR F.O TRIP BY F.O SERV. P/P STOP;XABI003_04;flaga.pv
NO.1 BLR F.G MANUAL TRIP;XABI004_01;flaga.pv
NO.1 BLR F.G TRIP BY BOG PRESS. L-L;XABI004_02;flaga.pv
NO.1 BLR F.G TRIP BY BOG PRESS. H-H;XABI004_03;flaga.pv
NO.1 BLR F.O AUTO BACK UP;XABI014;flaga.pv
NO.1 BLR F.O BOOST UP;XABI015;flaga.pv
MASTER GAS V/V TROUBLE;XABI114_01;flaga.pv
MASTER N2 PURGE V/V TROUBLE;XABI115_01;flaga.pv
STEAM DUMP PISTON V/V TROUBLE;XABI116;flaga.pv
NO.1 M/B BASE BNR FLAME FAIL;XABI230;flaga.pv
NO.1 M/B 2ND BNR FLAME FAIL;XABI232;flaga.pv
NO.1 M/B 3TH BNR FLAME FAIL;XABI234;flaga.pv
NO.1 M/B BMS EM'CY MODE ALARM;XABI342;flaga.pv
NO.1 M/B ABC EM'CY MODE ALARM;XABI343;flaga.pv
NO.1 M/B FLAME EYE FAIL;XABI344;flaga.pv
NO.1 MAIN/EM'CY POWER SUPPLY FAIL;XABI354;flaga.pv
NO.1 BOILER UPS ABNOR;XABI355;flaga.pv
NO.1 M/B SYS. ABNOR;XABI362;flaga.pv
NO.1 M/B PROCESS ALARM;XABI363;flaga.pv
NO.1 M/B V/V AND REG. ABNOR;XABI364;flaga.pv
DUMP CONT. V/V ABNORMAL;XADS004_01;flaga.pv
NO.1 F.D.F ABNOR;XAEG062_01;flaga.pv
MFWPT PLC FAIL;XAFD004_05;flaga.pv
NO.1 MFWPT GOVERNOR TRIP (TC);XAFD005_01;flaga.pv
NO.2 MFWPT GOVERNOR TRIP (TC);XAFD006_01;flaga.pv
NO.3 MFWPT GOVERNOR TRIP (TC);XAFD007_01;flaga.pv
NO.1 MFWPT AUTO STANDBY START;XAFD030;flaga.pv
NO.1 MFWPT START FAIL;XAFD031_03;flaga.pv
1 MAIN FD W P/P ABNORMAL;XAFD031_05;flaga.pv
NO.2 MFWPT AUTO STANDBY START;XAFD032;flaga.pv
NO.2 MFWPT START FAIL;XAFD033_03;flaga.pv
2 MAIN FD W P/P ABNORMAL;XAFD033_05;flaga.pv
NO.3 MFWPT AUTO STANDBY START;XAFD034;flaga.pv
NO.3 MFWPT START FAIL;XAFD035_03;flaga.pv
3 MAIN FD W P/P ABNORMAL;XAFD035_05;flaga.pv
NO.1 MFWPT AUX. L.O P/P ABNOR;XAFD037_01;flaga.pv
NO.2 MFWPT AUX. L.O P/P ABNOR;XAFD038_01;flaga.pv
NO.3 MFWPT AUX. L.O P/P ABNOR;XAFD039_01;flaga.pv
NO.1 MFWPT MANUAL LOADER ABNOR;XAFD041_04;flaga.pv
NO.2 MFWPT MANUAL LOADER ABNOR;XAFD042_04;flaga.pv
NO.3 MFWPT MANUAL LOADER ABNOR;XAFD043_04;flaga.pv
MFWPT PLC BATT. LOW VOLT;XAFD045;flaga.pv
NO.1 BLR FD W. SHUT MTR V/V ABNOR;XAFD078_01;flaga.pv
NO.2 BLR FD W. SHUT MTR V/V ABNOR;XAFD079_01;flaga.pv
NO.1 MFWPT COMMON TRIP;XAFD101_14;flaga.pv
NO.2 MFWPT COMMON TRIP;XAFD121_14;flaga.pv
NO.3 MFWPT COMMON TRIP;XAFD141_14;flaga.pv
NO.1 T/G ENG ABNORMAL;XAGX001_01;flaga.pv
NO.1 T/G ENG OVER SPEED (TC);XAGX002;flaga.pv
NO.1 T/G ENG EM'CY TRIP;XAGX002_05;flaga.pv
NO.1 T/G ENG CONT. POWER FAIL;XAGX002_06;flaga.pv
NO.1 T/G TRIP BY BOTH BLR TRIP (TC);XAGX002_09;flaga.pv
NO.1 T/G ENG AUX. L.O P/P ABNOR;XAGX017_01;flaga.pv
NO.1 T/G WATER C.F.W LEAK DET.(STBD);XAGX027;flaga.pv
NO. 1 T/G WATER C.F.W LEAK DET.(PORT);XAGX028;flaga.pv
*D/G OVERSPEED TP;XAGX082_02;flaga.pv
DG OIL MIST DET SYS FAIL;XAGX088_01;flaga.pv
D/G ENG SYS ERROR;XAGX092;flaga.pv
D/G ENG JET SYS FAIL;XAGX093;flaga.pv
D/G ENG NO FL LUB FAIL;XAGX094;flaga.pv
D/G ENG CABLE FAIL;XAGX095;flaga.pv
D/G ENG TP CIRC FAIL;XAGX096;flaga.pv
D/G ENG TACO FAIL;XAGX097;flaga.pv
D/G ENG GOVERNOR FAIL;XAGX098;flaga.pv
D/G ENG LO PRIM PP ABNOR;XAGX101_01;flaga.pv
D/G WATER C.F.W LEAK DET.(RIGHT);XAGX117;flaga.pv
D/G WATER C.F.W LEAK DET.(LEFT);XAGX118;flaga.pv
NO.1 L/D COMP ABNORMAL;XALD001_10;flaga.pv
NO.1 L/D COMP ANTI-SURGE V/V OPEN ALARM;XALD014_01;flaga.pv
NO.1 L/D COMP. AUX. L.O P/P MTR FAIL;XALD019_01;flaga.pv
NO.1 L/D COMP. MTR ABNOR.(TC);XALD019_02;flaga.pv
NO.1 L/D COMP. EM'CY STOP (TC);XALD019_03;flaga.pv
NO.1 L/D COMP. CONT. SYS. FAIL (TC);XALD019_04;flaga.pv
NO.1 L.O PURI. ABNOR;XALP001_01;flaga.pv
NO.2 L.O PURI. ABNOR;XALP006_01;flaga.pv
NO.1 MFWPT MAIN STM INL. MTR V/V(MS086) ABNOR;XAMS041_01;flaga.pv
NO.2 MFWPT MAIN STM INL. MTR V/V(MS084) ABNOR;XAMS042_01;flaga.pv
NO.3 MFWPT MAIN STM INL. MTR V/V(MS082) ABNOR;XAMS043_01;flaga.pv
D.O PURI. ABNOR;XAOP001_01;flaga.pv
MACH. IAS CPM15(P) POWER FAIL;XAZM063_01;flaga.pv
MACH. IAS CPM15(S) POWER FAIL;XAZM063_02;flaga.pv
NO.1 DRUM STM V OUT PRS HH;XCDS008_02;flaga.pv
NO.2 DRUM STM V OUT PRS HH;XCDS008_04;flaga.pv
SHAFT HORSE POWER(XIAX059_02*0735);XIAX059_02_SC;flaga.pv
NO.1 MFWPT MANUAL LOADER OUTPUT (TRACKING);XIFD041_01;flaga.pv
