633;1;-136.710000
3135;32763;24.821854
202;1;0*OFF
6009;1;2252.029785
6576;1;-0.306122
3311;32759;1*NORMAL
1974;32765;-0.077746
1456;32760;0*LOCAL
622;1;-111.350000
3838;32747;0*NORMAL
3736;32759;1*NORMAL
587;1;0*OFF
1008;32761;1*NORMAL
3102;32751;0*STOP
3568;32765;11.989882
6094;1;9.760000
2622;32765;0*ST_BLK
503;1;0*OFF
5142;32761;1*NORMAL
2281;32759;1*NORMAL
116;1;1*RUN
5116;32732;0.260000
3651;32759;1*NORMAL
3664;32763;48.185776
2315;32759;1*NORMAL
1645;32763;12.120483
199;1;0*OFF
2353;32759;0*OFF
3840;32748;1*NORMAL
3515;32759;1*NORMAL
3823;32759;1*NORMAL
6543;1;0*OFF
6182;1;0.000000
5853;1;35.380985
1997;32758;1*NORMAL
2431;32761;1*ON
3799;32758;1*NORMAL
6175;1;3.434950
481;1;1*AUTO
5935;1;0.000000
3067;32763;9.970025
3332;32759;1*NORMAL
2765;32763;7.196747
641;1;-159.990000
3752;32761;1*NORMAL
3508;32759;1*NORMAL
1108;32758;1*NORMAL
1657;32763;0.590038
6410;1;0*OFF
6307;32765;52.108036
957;32748;1*NORMAL
2384;32759;0*OFF
126;1;0*OFF
6332;32748;1*NORMAL
3133;32763;34.011093
3828;32759;1*NORMAL
2434;32759;1*NORMAL
2597;32763;1.939164
3473;32763;0.360989
1422;32759;1*NORMAL
2913;32765;0*OFF
1869;32765;0.000000
3179;32763;1.011834
2714;32763;8.345566
2298;32759;1*NORMAL
5944;1;0.007278
336;1;0*NORMAL
3766;32759;1*NORMAL
1620;32748;0*HIGH
3070;32717;0*STOP
2967;32678;1*ON
3481;32747;0*OFF
2619;32763;110.337051
5038;32765;49.349014
6080;1;6.099999
5680;1;1*WARNING
5527;1;0*NONE
1743;32764;0*STOP
1986;32760;0*NON
1037;32765;12.231289
2515;32765;0.000000
295;1;1*OPEN
5902;1;0.100000
5991;1;60.236038
1368;32761;1*NORMAL
2149;32763;35.914078
5002;1;1*ON
3699;32763;24.533188
5896;1;23.000000
2969;32763;43.419308
745;1;0.000000
6035;32763;3756.279785
737;1;44.850000
5036;32765;53.361069
3176;32759;1*NORMAL
6046;1;26.599998
999;32760;1*NORMAL
3536;32765;56.893696
1700;32758;0*LOW
2704;32763;-67.795822
5918;1;0.000000
1602;32763;11.137544
5190;32765;298.440002
1450;32760;1*REMOTE
1079;32761;0*CLOSE
2932;32760;0*OFF
1630;32759;1*NORMAL
6298;32765;31.968754
428;1;0*OFF
487;1;1*OPEN
1182;32765;12.836062
1297;32756;10.192734
6460;1;1*ON
1113;32765;1*NORMAL
1278;32761;0*DISCONN
997;32761;1*NOR
3305;32759;0*TRIP
5899;1;0.100000
146;1;1*SET
5839;1;66430.140625
5638;1;1*CLOSE
6588;1;-1.122449
3304;32758;1*NORMAL
373;1;0*NORMAL
557;1;0*OFF
3037;32765;68.398659
3233;32761;1*NORMAL
1622;32748;1*NORMAL
735;1;7.995000
590;1;1*ON
3489;32752;0*OFF
2807;32763;23.069504
5093;32763;3449.507964
3522;32763;60.367130
1039;32765;12.190797
3048;32765;58.464642
6455;1;0*OFF
5627;1;0*NORMAL
6019;1;6.280000
6589;1;2.900000
6181;1;0.000000
1470;32760;1*REMOTE
3435;32758;1*NORMAL
5685;1;0*NONE
1068;32760;0*OFF
148;1;0*OFF
5604;1;0*NORMAL
4986;32748;0*NOR
3633;32750;0*STOP
3479;32765;0.952485
5933;1;0.000000
2259;32759;1*NORMAL
1419;32759;1*NORMAL
466;1;0*OFF
1892;32760;1*REMOTE
3723;32759;1*NORMAL
5926;1;0.661707
3790;32759;1*NORMAL
2694;32763;-33.601563
6431;1;0*OFF
2971;32765;12.802416
2943;32760;1*REMOTE
5664;1;1*WARNING
5982;1;37.936615
5537;1;0*NORMAL
3945;32763;62.853634
435;1;0*OFF
2303;32758;1*NORMAL
307;1;0*OFF
3773;32759;1*NORMAL
3193;32760;31.191587
2685;32763;8.879105
5597;1;0*NONE
2140;32763;36.824570
1244;32760;0*ST_BLK
6215;1;0*NOT_DEF
1389;32761;1*NORMAL
1194;32763;16.849041
1440;32748;1*AVAIL
5539;1;0*NORMAL
231;1;0*NORMAL
3320;32748;1*NORMAL
442;1;0*NORMAL
3758;32759;1*NORMAL
3309;32758;1*NORMAL
905;1;300.000000
2255;32759;1*NORMAL
3242;32761;1*NORMAL
6002;1;2749.489746
2821;32748;1*NORMAL
3246;32761;1*NORMAL
6560;1;0.816327
5681;1;0*NORMAL
3810;32758;1*NORMAL
5927;1;0.000000
6219;1;1*ALARM
3019;32759;1*NORMAL
2637;32760;1*NONE
3937;32761;0*ABNORMAL
3412;32765;-77.105435
1091;32759;1*NORMAL
3740;32747;1*NORMAL
2286;32761;1*NORMAL
2950;32763;-0.389585
1061;32761;0*OFF
2300;32759;1*NORMAL
236;1;0*NORMAL
536;1;0*OFF
2756;32763;-70.835617
2690;32763;0.783035
3129;32763;26.430710
2813;32763;3.568283
3270;32748;1*NORMAL
5961;1;14.355000
529;1;0*OFF
3075;32764;68.489204
5593;1;0*NORMAL
1458;32760;1*REMOTE
3827;32759;1*NORMAL
1894;32761;0*GUS02
5014;1;1*ON
3733;32748;1*NORMAL
6166;1;0.000000
266;1;1*OPEN
3107;32759;1*NORMAL
5852;1;1.251868
5691;1;0*NORMAL
1893;32748;1*OFF
2749;32763;-55.540359
2988;32758;1*NORMAL
279;1;0*OFF
1600;32740;0*OFF
2991;32765;1.055717
484;1;0*OFF
3123;32763;25.997482
5296;32763;1.#QNAN0
2233;32759;1*NORMAL
2681;32765;163.337383
163;1;0*NORMAL
5573;1;1*OPEN
1201;32763;-0.068326
2889;32759;1*NORMAL
384;1;0*NORMAL
702;1;34.100000
5865;1;0.000000
328;1;0*NORMAL
2727;32763;-61.123581
3763;32761;1*NORMAL
198;1;0*OFF
2055;32759;1*NORMAL
2313;32748;1*NORMAL
1761;32765;0.000000
5984;1;93.308395
1457;32760;1*REMOTE
6247;32763;0*NONE
3915;32760;0*LOCAL
2347;32760;1*REMOTE
6252;1;0.000000
2173;32748;1*NORMAL
3538;32765;7.268691
3230;32761;1*NORMAL
5621;1;0*NONE
3483;32765;0.705472
1121;32748;1*NORMAL
2333;32759;1*NORMAL
1204;32765;0.593889
98;1;1*OPEN
107;1;0*NORMAL
3363;32761;1*REMOTE
656;1;0.000000
1435;32760;1*REMOTE
3851;32759;1*NORMAL
738;1;38.000000
3045;32765;-0.050754
468;1;0*OFF
533;1;1*ON
3486;32679;0*OFF
121;1;1*AUTO
1023;32758;-0.561512
3424;32765;1.#QNAN0
2574;32748;1*NORMAL
1088;32759;1*NORMAL
3727;32759;1*NORMAL
3468;32748;1*NORMAL
123;1;1*AUTO
3299;32759;1*NORMAL
2797;32763;3.732208
6233;1;1*ALARM
6070;1;20.000000
3434;32748;1*NORMAL
1994;32759;1*NORMAL
2930;32748;0*LOCAL
5898;1;3.100000
1650;32763;3.654641
2893;32748;0*NOR
5870;1;0.564353
5547;1;0.500000
1105;32759;1*NORMAL
3807;32759;1*NORMAL
280;1;0*OFF
457;1;0*OFF
1009;32761;1*NORMAL
6411;1;0*OFF
2557;32759;1*NORMAL
5559;1;0.200000
6021;1;81.519989
2753;32763;-65.112976
1017;32762;-0.018275
5848;1;2.992727
6412;1;0*OFF
2309;32759;1*NORMAL
5120;32732;2749.489746
2879;32761;1*NORMAL
6437;1;0*OFF
3297;32761;1*NORMAL
988;32760;1*NORMAL
6592;1;91.000000
219;1;0*NORMAL
3321;32759;1*NORMAL
3906;32761;0*DISENGAG
747;1;0.017500
3841;32748;1*NORMAL
383;1;1*RUN
6071;1;0.000000
718;1;23.710000
627;1;-83.370000
183;1;0*OFF
2253;32759;1*NORMAL
2763;32763;10.829208
2163;32763;39.723373
5529;1;0*NORMAL
103;1;0*NORMAL
2296;32762;0*START
2968;32763;0.000000
3927;32759;0*LOCAL
5646;1;1*CLOSE
3686;32763;5.351273
462;1;1*ECR
6568;1;12.244898
497;1;1*CLOSE
2706;32763;-52.140610
2970;32765;12.801977
624;1;-79.870000
6092;1;9.760000
652;1;0.000000
5563;1;2.100000
2644;32758;12.521982
289;1;1*OPEN
1274;32760;0*DISCONN
2247;32759;1*NORMAL
2750;32763;-71.734848
6311;32765;15.931705
1628;32759;1*NORMAL
1679;32694;1*ON
494;1;1*OPEN
5886;1;49.199989
646;1;-159.930000
2832;32760;0.000000
3318;32759;1*NORMAL
2586;32765;1.160843
2283;32761;1*NORMAL
1053;32748;0*OFF
1641;32748;1*NORMAL
2958;32765;97.501040
6255;32763;1*STOP
2766;32763;6.171356
5723;1;1555.727417
2355;32760;1*REMOTE
3101;32750;0*STOP
2320;32759;1*NORMAL
3794;32747;1*NORMAL
2139;32763;37.714645
1351;32760;0*CLOSE
1843;32765;1*NORMAL
2254;32758;1*NORMAL
269;1;1*ON
3258;32759;1*NORMAL
252;1;0*OFF
3852;32759;1*NORMAL
6514;1;0*OFF
3266;32759;1*NORMAL
6474;1;0*OFF
6309;32765;40.165634
5530;1;0*NORMAL
5693;1;0*NONE
704;1;8.325000
2357;32760;1*REMOTE
3062;32765;68.606316
3029;32759;1*NORMAL
2221;32747;1*NORMAL
3574;32763;3.853398
3314;32759;1*NORMAL
2809;32763;-68.396072
2764;32763;9.227997
3646;32765;29.952782
2257;32761;1*NORMAL
3947;32760;1*OPEN
2552;32760;1*LNG
2380;32748;0*OFF
5858;1;97.704224
486;1;0*OFF
2354;32760;1*REMOTE
3501;32759;1*NORMAL
6217;1;0*NORMAL
3122;32763;26.678268
3454;32759;1*NORMAL
6020;1;0.740000
2276;32761;1*NORMAL
3183;32763;1.344926
6398;1;1*ON
1417;32759;0*NOR
2940;32760;1*REMOTE
3709;32763;7.896763
1177;32759;1*NORMAL
293;1;1*OPEN
218;1;0*NORMAL
6198;1;0*NORMAL
6354;1;12.787347
6508;1;1*ON
5907;1;23.000000
5617;1;0*NORMAL
5571;1;0*NORMAL
2062;32765;-0.043137
2415;32760;1*REMOTE
3282;32760;1*NORMAL
3316;32747;1*NORMAL
3904;32760;1*REMOTE
3944;32763;1.#QNAN0
6361;1;112.005892
2164;32763;32.295181
2302;32758;1*NORMAL
3372;32760;1*OPEN
6026;1;3.460000
6184;1;0.000000
1216;32765;121.761189
323;1;0*OFF
1704;32763;742.852236
2774;32763;-0.980225
2792;32765;53.733850
2003;32759;1*NORMAL
2965;32762;1*NORMAL
3268;32761;1*NORMAL
6301;32765;9.169966
149;1;0*OFF
6509;1;1*ON
3683;32763;14.506821
6406;1;0*OFF
4963;32748;1*NORMAL
5854;1;22930997248.000000
6086;1;18.879997
2769;32763;7.299301
2810;32763;3.158554
3310;32756;1*NORMAL
3805;32758;1*NORMAL
3571;32765;2.586690
2709;32763;9.946396
5716;1;0.000000
5916;1;0.005830
186;1;0*OFF
5973;1;13.917467
2292;32759;1*NORMAL
1224;32764;0*ST_BLK
2005;32765;-19.300714
3224;32761;1*NORMAL
3174;32759;1*NORMAL
2576;32748;1*NORMAL
3103;32749;1*RUN
5018;1;1*ON
5091;32763;2211.880623
6440;1;1*ON
3926;32760;0*LOCAL
6043;1;0.000000
6251;1;0.000000
5974;1;0.303020
531;1;0*OFF
5687;1;0*NORMAL
338;1;0*NORMAL
2362;32748;0*OFF
3575;32762;0.125938
1034;32758;1*NORMAL
2352;32760;1*REMOTE
3027;32759;1*NORMAL
3757;32761;1*NORMAL
2000;32759;1*NORMAL
6417;1;0*OFF
3812;32758;0*OFF
247;1;1*AUTO
5660;1;0*NORMAL
5248;32765;97.964218
6202;1;1*HIGH
6305;32765;1.#QNAN0
1764;32765;0.000000
2360;32760;1*REMOTE
3883;32760;0*LOCAL
2936;32748;1*ON
3260;32761;0*BACKUP
4953;32748;0*ESD
1895;32762;1*OPEN
6447;1;0*OFF
6103;1;0.000000
2503;32765;0.000000
5110;32762;-58.746198
1002;32748;1*NORMAL
1678;32695;1*ON
6060;1;26.250000
5860;1;0.000000
2955;32763;0.312406
5618;1;0*NORMAL
5993;1;55.448753
5908;1;1.125000
6388;1;1*ON
2698;32763;-72.973267
2294;32748;1*NORMAL
3298;32759;1*NORMAL
3870;32748;1*NORMAL
5953;1;0.000000
2495;32765;0.238027
2748;32763;-37.104324
2208;32761;1*NORMAL
6300;32765;1.#QNAN0
5027;32748;1*NORMAL
3345;32761;1*NORMAL
6413;1;0*OFF
161;1;0*NORMAL
6277;32763;23.062244
210;1;1*ON
1828;32748;1*NORMAL
5587;1;0*NORMAL
1346;32760;0.000000
713;1;31.575000
233;1;0*NORMAL
3378;32760;0*CLOSE
6452;1;1*ON
5176;32764;1*NORMAL
6360;1;0.000000
6380;1;6.000000
2311;32758;1*NORMAL
3900;32760;1*NORMAL
6502;1;1*ON
5686;1;1*CLOSE
3517;32759;1*NORMAL
1196;32763;18.085718
3516;32761;0*LOW
6552;1;-7.049982
377;1;0*NORMAL
3855;32762;1*NORMAL
2202;32761;1*NORMAL
6076;1;20.000000
5622;1;1*CLOSE
1364;32761;1*NORMAL
1621;32747;0*HIGH
3893;32761;1*REMOTE
6047;1;0.000000
6409;1;0*OFF
3327;32759;1*NORMAL
5303;32748;1*NORMAL
2225;32747;1*NORMAL
438;1;0*NORMAL
99;1;1*AUTO
458;1;0*OFF
2231;32748;1*NORMAL
6505;1;1*ON
582;1;1*ON
1292;32763;2.113907
3547;32763;9.564494
6439;1;1*ON
743;1;21.675000
3688;32763;136.506119
2650;32755;0.411135
3361;32760;1*NORMAL
4968;32747;1*NORMAL
3300;32761;0*NORMAL
1309;32764;-153.437500
5724;1;2.918574
263;1;0*OFF
5954;1;0.000000
2767;32763;14.239578
5871;1;49.213806
2377;32761;0*OFF
6449;1;0*OFF
3221;32748;1*NORMAL
2058;32765;0.147730
240;1;0*MAN
3745;32760;1*NORMAL
3941;32760;0*OFF
2985;32748;1*NORMAL
209;1;1*ON
3234;32761;1*NORMAL
5705;1;0*NORMAL
1033;32758;1*NORMAL
215;1;0*NORMAL
5606;1;1*CLOSE
1609;32765;-44.160560
6477;1;0*OFF
6315;32765;22.151962
2918;32763;1.380175
461;1;0*OFF
5656;1;1*WARNING
3053;32763;3.046550
3731;32748;1*NORMAL
3781;32748;1*NORMAL
539;1;0*OFF
600;1;1*ON
2708;32763;7.422394
3809;32758;1*NORMAL
5995;1;45.236511
2511;32765;40444.971027
5182;32748;1*NORMAL
1178;32759;1*NORMAL
5920;1;0.000000
2351;32759;0*OFF
6584;1;12.448979
3839;32747;1*NORMAL
3475;32752;0*OFF
6419;1;0*OFF
6459;1;0*OFF
1711;32763;0.448295
3410;32763;0.517038
2713;32763;10.603378
913;1;0.000000
2583;32748;1*NORMAL
3677;32763;26.637009
2835;32760;97.448174
2141;32763;36.865982
169;1;0*NORMAL
379;1;1*RUN
5850;1;68117.945313
2066;32765;-0.314539
1646;32763;8.872519
6585;1;13.061224
6243;32763;0*NONE
5582;1;1*CLOSE
3065;32763;143.375549
3016;32761;1*NORMAL
3788;32748;1*NORMAL
3687;32763;8.653351
1707;32763;0.093798
3775;32759;1*NORMAL
1418;32759;1*NORMAL
3718;32748;1*NORMAL
3254;32759;0*TRIP
5969;1;33.802246
3862;32759;1*NORMAL
308;1;1*ON
6072;1;20.000000
1763;32765;0.000000
434;1;0*NORMAL
1301;32758;10.028488
1738;32750;0*STOP
3387;32759;0*CLOSE
2972;32763;62.927649
3031;32765;1*NORMAL
2569;32748;1*NORMAL
5615;1;0*NORMAL
6206;1;0*NORMAL
225;1;0*NORMAL
5998;1;14.435410
693;1;-0.150000
2476;32761;1*NORMAL
6515;1;0*OFF
2828;32760;0.000000
3161;32763;21.441727
221;1;0*NORMAL
5905;1;10.000000
6069;1;0.000000
3333;32759;1*NORMAL
6240;32763;0*LOCAL
490;1;0*OFF
2162;32763;40.365585
6482;1;0*OFF
3349;32761;0*MAN
1454;32761;0*OFF
299;1;1*OPEN
2573;32758;1*NORMAL
5986;1;1.675075
3377;32760;0*CLOSE
2916;32763;2636.523318
5956;32748;0*NORMAL
3710;32765;6.328815
472;1;1*DIRECT
5542;32763;1*NORMAL
6059;1;0.000000
5269;32760;1*NORMAL
2133;32759;1*NORMAL
2365;32760;1*REMOTE
3656;32763;40.821438
1383;32748;0*OFF
1985;32765;54828.068752
6583;1;-0.204082
1863;32759;1*NORMAL
2324;32748;1*NORMAL
350;1;0*NORMAL
6531;1;0*OFF
2676;32763;32.134033
139;1;0*ECC
3071;32684;0*STOP
592;1;1*ON
5556;1;1.900000
758;1;23.300000
5881;1;0.000000
1438;32748;1*REMOTE
1845;32760;0*ABNOR
2897;32748;1*NORMAL
3226;32761;1*NORMAL
6010;1;0.280000
5107;32765;8.508007
1833;32761;0*OFF
629;1;-110.100000
124;1;1*AUTO
6453;1;0*OFF
1181;32765;12.777087
3542;32765;6.781345
382;1;0*NORMAL
3481;32763;0.301840
3228;32761;1*NORMAL
3774;32759;1*NORMAL
1649;32763;8.979374
3166;32763;36.224442
6408;1;0*OFF
3295;32759;1*NORMAL
6014;1;84.769989
1624;32759;1*NORMAL
525;1;0*OFF
3487;32763;2.124807
3353;32760;1*AUTO
3931;32760;1*STBY
2609;32763;156.018633
3480;32745;0*OFF
329;1;0*NORMAL
3707;32759;1*NORMAL
2771;32763;9.022736
455;1;0*OFF
2980;32765;1.#QNAN0
273;1;0*OFF
2616;32763;13.192463
6451;1;0*OFF
6529;1;0*OFF
2812;32763;3.424866
6012;1;4.099999
1645;32714;0*OFF
170;1;0*NORMAL
362;1;0*NORMAL
5148;32748;0*ABNORMAL
2558;32758;1*NORMAL
254;1;0*NORMAL
2492;32765;11.208251
6068;1;22.079998
3121;32763;32.253860
520;1;0*OFF
2287;32759;1*NORMAL
3306;32759;1*NORMAL
2878;32761;1*NORMAL
6444;1;1*ON
6192;1;1.000000
135;1;0*OFF
2166;32763;12.739426
2301;32759;1*NORMAL
5319;32693;67.139084
970;32759;1*NORMAL
3259;32759;1*NORMAL
659;1;0.000000
4996;1;1*ON
2818;32758;31.946602
3059;32765;0.958949
1388;32761;1*NORMAL
1285;32763;43.516342
3829;32759;1*NORMAL
6106;1;2.000000
3413;32718;0*NON
1655;32763;0.089742
4987;32748;0*NOR
2150;32763;35.976151
711;1;-0.900000
5465;32755;0.602863
1209;32765;0.369693
3313;32759;1*NORMAL
6538;1;0*OFF
5043;32765;27.710068
6242;32765;0*FWA
2963;32762;1*NORMAL
2271;32759;1*NORMAL
5610;1;0*NORMAL
6208;1;0*NORMAL
3576;32759;50.887600
351;1;0*NORMAL
450;1;1*STOP
5568;1;1*WARNING
5607;1;0*NORMAL
3938;32760;0*LOCAL
4983;32764;0*NOR
3728;32759;1*NORMAL
1708;32763;0.336283
570;1;0*OFF
5970;1;34.205727
1207;32765;0.392612
454;1;0*OFF
3411;32765;1.#QNAN0
3782;32759;1*NORMAL
549;1;0*OFF
3741;32748;1*NORMAL
573;1;1*ON
3527;32765;0.807628
356;1;0*NORMAL
5549;1;1.200000
3058;32763;2.361848
2306;32759;1*NORMAL
3811;32747;0*OFF
5678;1;1*CLOSE
5892;1;10.000000
2978;32765;0.400000
5053;32732;-71.954620
5914;1;0.000000
6535;1;0*OFF
540;1;0*OFF
4969;32760;1*NORMAL
6167;1;0.000000
6418;1;0*OFF
6058;1;26.250000
972;32748;1*NORMAL
3288;32760;1*NORMAL
6393;1;0*OFF
578;1;1*ON
6462;1;1*ON
6200;1;0*NORMAL
2391;32759;0*OFF
2548;32765;0*OFF
3519;32765;2.955579
1873;32761;0*OFF
640;1;-159.930000
2781;32763;-67.955917
2310;32758;1*NORMAL
6547;1;0.005011
5553;1;1.500000
2937;32760;0*OFF
6275;32763;24.284957
1452;32759;1*AVAIL
3901;32760;0*OFF
1439;32761;0*OFF
3537;32765;7.263969
514;1;0*OFF
3187;32765;42.864098
2065;32765;-0.125816
1603;32748;1*NORMAL
2945;32760;1*REMOTE
3817;32758;0*OFF
1125;32759;1*NORMAL
3910;32761;0*OFF
352;1;0*NORMAL
6032;32763;2249.020020
2823;32761;0*NOR
1619;32759;0*HIGH
2946;32763;96.084572
117;1;0*NORMAL
3155;32763;153.212570
5312;32744;53.756332
2924;32758;0*LOCAL
2536;32765;0.000000
1602;32740;0*OFF
3455;32759;1*NORMAL
2261;32759;1*NORMAL
5538;1;0*NORMAL
716;1;58.500000
5923;1;36.899956
1449;32759;1*AVAIL
1647;32678;0*OFF
6339;32763;30.766098
5861;1;0.084643
140;1;1*OPEN
268;1;1*ON
5921;1;0.000506
5307;32765;12.390152
1837;32759;1*NORMAL
2648;32755;0.589892
5879;1;0.000453
3388;32759;0*CLOSE
5484;32744;10.336441
2219;32748;1*NORMAL
6218;1;1*ALARM
165;1;0*NORMAL
741;1;1122.160000
755;1;23.926000
2232;32759;1*NORMAL
6421;1;0*OFF
724;1;0.000000
548;1;0*OFF
150;1;0*OFF
1184;32765;12.764665
1273;32760;0*DISCONN
131;1;0*MAN
1392;32761;1*NORMAL
5851;1;1274.647949
130;1;0*OFF
3359;32748;1*REMOTE
1338;32760;1.324514
3231;32761;1*NORMAL
3263;32759;1*NORMAL
1028;32759;1*NORMAL
2959;32765;92.559462
3331;32748;1*NORMAL
181;1;0*OFF
5977;1;0.943493
2138;32763;37.424820
2165;32763;1.929611
3654;32748;1*NORMAL
471;1;0*OFF
2282;32761;1*NORMAL
2888;32748;0*NORMAL
2331;32762;1*NORMAL
3612;32750;0*STOP
3465;32759;1*NORMAL
2560;32758;1*NORMAL
6246;32763;1*START
1839;32761;1*NORMAL
3705;32759;1*NORMAL
3856;32760;1*NORMAL
2153;32763;36.245132
1219;32764;0*ST_BLK
6523;1;0*OFF
1214;32763;12.181568
1106;32758;1*NORMAL
3873;32748;0*ABNORMAL
3850;32759;1*NORMAL
5580;1;0*NORMAL
2892;32761;1*NORMAL
3730;32748;1*NORMAL
6229;1;0*NOT_DEF
2707;32763;-76.864182
4948;32674;0.000000
6528;1;0*OFF
5609;1;0*NORMAL
3919;32760;0*OFF
3742;32761;1*NORMAL
6279;32763;15.922221
3350;32759;1*STBY
740;1;0.000000
2724;32763;-64.572067
1186;32763;12.924004
3734;32748;1*NORMAL
3273;32761;1*NORMAL
5589;1;0*NONE
459;1;0*OFF
1879;32761;0*OFF
2944;32760;1*REMOTE
6325;32765;0.022380
909;1;0.000000
6083;1;0.000000
3767;32760;1*NORMAL
5996;1;31.893024
473;1;0*OFF
5642;1;0*NORMAL
5939;1;0.097384
5186;32748;1*RUN
1107;32759;1*NORMAL
5666;1;0*NORMAL
2901;32759;1*TRIP
5250;32765;97.690979
1874;32760;1*REMOTE
3820;32759;1*NORMAL
6190;1;0.000000
6015;1;228.000000
3284;32761;0*NORMAL
522;1;0*OFF
728;1;23.996000
2992;32754;1*ON
2475;32761;1*NORMAL
6053;1;0.000000
6171;1;1.006933
3457;32757;1*NORMAL
5301;32759;0*ABNORMAL
1373;32761;1*NORMAL
5675;1;0*NORMAL
3169;32763;90.196548
1436;32761;0*OFF
3760;32761;1*NORMAL
3881;32763;1.#QNAN0
3382;32760;1*OPEN
721;1;7.995000
6066;1;22.079998
359;1;0*NORMAL
5913;1;0.658256
5883;1;0.000000
2002;32748;1*NORMAL
6031;1;10.969999
2129;32763;1.#QNAN0
2314;32759;1*NORMAL
368;1;0*NORMAL
6430;1;0*OFF
3132;32763;32.212540
1032;32747;1*NORMAL
2001;32759;1*NORMAL
2474;32761;1*NORMAL
105;1;0*NORMAL
6030;1;1.580000
2815;32756;30.107965
749;1;62.975000
5912;1;99.161072
2701;32763;-43.491730
1393;32748;1*NORMAL
1747;32748;1*NORMAL
3792;32761;1*NORMAL
6013;1;0.000000
1410;32758;0*NOR
3491;32680;0*OFF
1059;32760;0*OFF
2555;32760;0*OFF
613;1;112.000000
2428;32760;0*OFF
2505;32763;40444.971027
5651;1;0*NORMAL
2645;32763;12.802416
6520;1;0*OFF
1005;32761;1*NORMAL
237;1;0*NORMAL
6422;1;0*OFF
6466;1;1*ON
2437;32765;1.185928
5843;1;17425729536.000000
2385;32759;0*OFF
1702;32759;1*NORMAL
6178;1;0.000000
1888;32758;0*LOCAL
614;1;112.000000
2575;32748;1*NORMAL
485;1;1*OPEN
5620;1;0*NORMAL
6542;1;0.100000
3539;32763;21.621037
1751;32761;0*HIGH
6525;1;0*OFF
2176;32765;-0.296849
1773;32765;0.000000
3912;32761;0*CLOSE
5679;1;0*NORMAL
731;1;471.000000
1123;32748;1*NORMAL
2501;32763;0.000000
5938;1;96.899048
989;32759;1*NORMAL
152;1;0*NORMAL
2262;32761;1*NORMAL
6457;1;0*OFF
1006;32761;1*NORMAL
5663;1;0*NORMAL
1206;32765;0.595082
1977;32765;54.940969
5206;32693;1*ON
2649;32755;0.409302
3446;32759;1*NORMAL
4955;32748;1*NORMAL
5560;1;0.600000
3178;32763;0.736474
2990;32759;1*NORMAL
2880;32748;0*OFF
1069;32760;0*OFF
1644;32680;0*OFF
5983;1;89.385315
174;1;0*NORMAL
2677;32763;31.753296
971;32748;1*NORMAL
3278;32759;1*NORMAL
5985;1;15.605139
5021;1;0*OFF
5649;1;0*NORMAL
2334;32759;1*NORMAL
5708;1;0*NORMAL
2752;32763;-65.653778
3892;32759;1*STBY
5706;1;0*NONE
3355;32748;1*AUTO
1975;32765;0.000000
6580;1;7.959184
6370;1;100.000000
501;1;0*OFF
3360;32761;1*READY
2598;32763;13.183348
3330;32759;1*NORMAL
1965;32765;-7.140823
581;1;1*ON
5115;32732;0.500000
958;32748;1*NORMAL
1420;32759;1*NORMAL
6355;1;12.764633
314;1;0*NORMAL
3261;32761;1*NORMAL
1654;32763;0.104412
2806;32763;1.#QNAN0
2904;32759;1*NORMAL
3488;32763;5.829927
3834;32748;1*NORMAL
1397;32760;1*NORMAL
1411;32760;0*NOR
119;1;1*AUTO
2293;32759;1*NORMAL
1988;32765;0.492036
2699;32763;-63.509933
1031;32758;1*NORMAL
6540;1;0*OFF
3250;32759;1*NORMAL
3290;32761;0*NORMAL
3765;32759;0*TRIP
1898;32762;0*NON
2433;32759;1*NORMAL
608;1;0.010000
6024;1;16.349998
5698;1;0*NORMAL
2274;32759;1*NORMAL
3665;32763;48.975082
1473;32761;1*BOSTON
277;1;0*OFF
1334;32762;0.000000
3158;32765;490.941895
1372;32761;1*NORMAL
255;1;0*OFF
6383;1;3.691223
595;1;0*OFF
6544;1;0*OFF
2069;32765;-0.874089
5885;1;0.564468
2817;32757;25.997482
566;1;1*ON
1871;32748;1*REMOTE
3356;32759;1*AUTO
1042;32763;12.196291
528;1;0*OFF
2919;32763;-0.057779
3494;32765;149.983459
3072;32684;1*RUN
601;1;0*NORMAL
3672;32763;72.825516
141;1;1*OPEN
376;1;0*NORMAL
3312;32760;1*NORMAL
3943;32761;1*NORMAL
720;1;1477.500000
1856;32748;0*ABNOR
5004;1;1*ON
1715;32763;0.016908
2556;32765;1*NORMAL
1174;32747;1*NORMAL
3489;32763;2.769405
6581;1;8.979592
5031;32765;40.614212
3819;32758;1*NORMAL
3529;32763;0.418483
201;1;1*OPEN
5904;1;34.922001
3379;32760;0*CLOSE
3518;32763;4.350436
3289;32759;1*NORMAL
5614;1;1*CLOSE
588;1;0*OFF
2907;32748;0*ALARM
5005;1;0*OFF
2647;32758;112.260590
3237;32761;1*NORMAL
285;1;0*OFF
5710;1;0*NORMAL
2180;32765;0.171393
2989;32762;1*NORMAL
3163;32763;38.111858
302;1;0*OFF
5717;1;1.119438
3908;32759;1*READY
723;1;48.750000
3644;32763;3.064458
2689;32763;5.105270
6368;1;-159.684097
2939;32759;1*REMOTE
1830;32748;1*NORMAL
5636;1;0*NORMAL
6425;1;0*OFF
1701;32747;1*NORMAL
5017;1;1*ON
3866;32759;0*OFF
