"NO.1 GLY. W. ELEC. HTR TEMP. HH;TAHGW026_03;pv	"
"NO.2 GLY. W. ELEC. HTR TEMP. HH;TAHGW027_03;pv	"
"NO.3 GLY. W. ELEC. HTR TEMP. HH;TAHGW028_03;pv	"
"NO.4 GLY. W. ELEC. HTR TEMP. HH;TAHGW029_03;pv	"
"NO.1 H/D COMP. OIL TK TEMP. H;TAHHD007;pv	"
"NO.2 H/D COMP. OIL TK TEMP. H;TAHHD028;pv	"
"I.G DELIVERY LINE TEMP. HIGH (5216);TAHIG018_01;pv	"
"IGG C.S.W OUTL. TEMP. HIGH (2312);TAHIG026;pv	"
"NO.1 H/D COMP. OIL TK TEMP. L;TALHD007_01;pv	"
"NO.2 H/D COMP. OIL TK TEMP. L;TALHD028_01;pv	"
"FORC. VAP. PR STM IN TEMP;TIAHFV012;pv	"
"GLY. W. ELEC. HTR OUTL. TEMP;TIAHGW030;pv	"
"NO.1 H/D COMP. DISCH. TEMP;TIAHHD008;pv	"
"NO.2 H/D COMP. DISCH. TEMP;TIAHHD029;pv	"
"NO.1 H/D COMP. L.O INLET TEMP;TIAHLHD011;pv	"
"NO.2 H/D COMP. L.O IN TEMP;TIAHLHD032;pv	"
"NO.1 BO/WU HTR COND. TEMP;TIALBW002;pv	"
"NO.2 BO/WU HTR COND. TEMP;TIALBW010;pv	"
"FORC. VAP. STM COND. TEMP;TIALFV007;pv	"
"NO.1 GLY. W. P/P INLET TEMP;TIALGW006;pv	"
"NO.2 GLY. W. P/P INLET TEMP;TIALGW017;pv	"
"NO.1 H/D COMP. SHAFT BEARING TEMP;TIALHD009;pv	"
"NO.2 H/D COMP. SHAFT BEARING TEMP;TIALHD030;pv	"
"LNG. VAP. STM COND. TEMP;TIALLV007;pv	"
"FORC. VAP. PR OUT TEMP;TIFV005;pv	"
"VAPOR HDR FWD TEMP;TIGH001;pv	"
"VAPOR HDR AFT TEMP;TIGH002;pv	"
"VAPOR X-OVER TEMP;TIGH003;pv	"
"VAPOR TO SHORE TEMP;TIGH008_01;pv	"
"VAPOR TO ATMOSPHERE TEMP;TIGH023;pv	"
"ELEQUIP ROOM TEMP;TIGH026_007;pv	"
"ATMOSPHERIC TEMP;TIGH026_01;pv	"
"VAPOR TO BOILER LINE TEMP;TIGH029;pv	"
"GAS HDR FWD TEMP;TIGH034;pv	"
"GAS HDR AFT TEMP;TIGH035;pv	"
"1 H/D COM SUC TEMP;TIHD010;pv	"
"2 H/D COMP SUC TEMP;TIHD031;pv	"
"LIQUID HDR FWD TEMP;TILH001;pv	"
"LIQUID HDR AFT TEMP;TILH002;pv	"
"LIQUID HDR X-OVER FWD TEMP;TILH003;pv	"
"LIQUID HDR X-OVER AFT TEMP;TILH004;pv	"
"LNG. VAP. PR OUT TEMP;TILV001_02;pv	"
"ENGINE ROOM TEMP;TIMXT01;pv	"
"STRIP HDR FWD TEMP;TISH001;pv	"
"STRIP HDR AFT TEMP;TISH002;pv	"
"NO.1 C. TK SPRAY INLET TEMP;TISH003;pv	"
"NO.2 C. TK SPRAY INLET TEMP;TISH004;pv	"
"NO.3 C. TK SPRAY INLET TEMP;TISH005;pv	"
"NO.4 C. TK SPRAY INLET TEMP;TISH006;pv	"
"NO.1 BO/WU HTR OUTL. TEMP. CONT;TRCBW004;pv	"
"NO.2 BO/WU HTR OUTL. TEMP. CONT;TRCBW012;pv	"
"FORC. VAP. OUTL. TEMP. CONT;TRCFV003;pv	"
"AUX. C.F.W DISCH. TEMP. (FW348);TRCFW005;pv	"
"NO.1 GLY. W. STM HTR GLY. W. OUTL. TEMP;TRCGW007;pv	"
"NO.1 GLY. W. STM HTR GLY. W. OUTL. TEMP;TRCGW009;pv	"
"NO.2 GLY. W. STM HTR GLY. W. OUTL. TEMP;TRCGW018;pv	"
"NO.2 GLY. W. STM HTR GLY. W. OUTL. TEMP;TRCGW020;pv	"
"NO.1 C.TK LIQUID DOME TEMP. ( 16 A/B );TRCGW032;pv	"
"NO.2 C.TK LIQUID DOME TEMP. ( 16 A/B );TRCGW033;pv	"
"NO.3 C.TK LIQUID DOME TEMP. ( 16 A/B );TRCGW034;pv	"
"NO.4 C.TK LIQUID DOME TEMP. ( 16 A/B );TRCGW035;pv	"
"NO.1 C.TK FWD BHD CENT TEMP. ( 21 A );TRCGW036;pv	"
"NO.1 C.TK AFT BHD CENT TEMP. ( 26 A );TRCGW037;pv	"
"NO.2 C.TK AFT BHD CENT TEMP. ( 26 A );TRCGW038;pv	"
"NO.3 C.TK AFT BHD CENT TEMP. ( 26 A );TRCGW039;pv	"
"NO.4 C.TK AFT BHD CENT TEMP. ( 26 A );TRCGW040;pv	"
"LNG. VAP. OUTL. TEMP. CONT;TRCLV003;pv	"
"TRIMCAL CALCULATION;TRIMCAL_CM;pv	"
"1C TK MEAN TEMP;TRPCT1_MEAN;pv	"
"2C TK MEAN TEMP;TRPCT2_MEAN;pv	"
"3C TK MEAN TEMP;TRPCT3_MEAN;pv	"
"4C TK MEAN TEMP;TRPCT4_MEAN;pv	"
"NO.1 H/D COMP. SHAFT VIB H;VAHHD017_01;pv	"
"NO.2 H/D COMP. SHAFT VIB. H;VAHHD038_01;pv	"
"VAPORIZER START REQ;VAPST_REQ;pv	"
"VENT CONTROL;VENTCTL;pv	"
"C TK TOTAL FLOW;VFICT_T_SC;pv	"
"C TK CURRENT TOTAL VOL;VICT_CT;pv	"
"C TK TOTAL VOL;VICT_T;pv	"
"NO.1 C. TK VOL;VICT034_SC;pv	"
"NO.2 C. TK VOL;VICT035_SC;pv	"
"NO.3 C. TK VOL;VICT036_SC;pv	"
"NO.4 C. TK VOL;VICT037_SC;pv	"
"NO.1 H/D COMP. SHAFT VIB;VIHD017;pv	"
"NO.2 H/D COMP. SHAFT VIB;VIHD038;pv	"
"NO.1 BAL. TK P FILL/SUC. V/V (BA012);VRCBL019;pv	"
"NO.1 BAL. TK S FILL/SUC. V/V (BA009);VRCBL020;pv	"
"NO.2 BAL. TK P FILL/SUC. V/V (BA018);VRCBL021;pv	"
"NO.2 BAL. TK S FILL/SUC. V/V (BA015);VRCBL022;pv	"
"NO.3 BAL. TK P FILL/SUC. V/V (BA024);VRCBL023;pv	"
"NO.3 BAL. TK S FILL/SUC. V/V (BA021);VRCBL024;pv	"
"NO.4 BAL. TK P FILL/SUC. V/V (BA030);VRCBL025;pv	"
"NO.4 BAL. TK S FILL/SUC. V/V (BA027);VRCBL026;pv	"
"FWD D WBT. P FILL/SUC. V/V (BA005);VRCBL035;pv	"
"FWD D WBT. S FILL/SUC. V/V (BA003);VRCBL036;pv	"
"FWD PEAK TK FILL/SUC. V/V (BA004);VRCBL039;pv	"
"AFT PEAK TK FILL/SUC. V/V (BA229);VRCBL040;pv	"
"E/R WBT. P FILL/SUC. V/V (BA202);VRCBL041;pv	"
"E/R WBT. S FILL/SUC. V/V (BA201);VRCBL042;pv	"
"NO.1 C. TK NO.1 C. P/P DISCH. V/V (CL101);VRCCP002;pv	"
"NO.1 C. TK NO.2 C. P/P DISCH. V/V (CL102);VRCCP005;pv	"
"NO.2 C. TK NO.1 C. P/P DISCH. V/V (CL201);VRCCP008;pv	"
"NO.2 C. TK NO.2 C. P/P DISCH. V/V (CL202);VRCCP011;pv	"
"NO.3 C. TK NO.1 C. P/P DISCH. V/V (CL301);VRCCP014;pv	"
"NO.3 C. TK NO.2 C. P/P DISCH. V/V (CL302);VRCCP017;pv	"
"NO.4 C. TK NO.1 C. P/P DISCH. V/V (CL401);VRCCP020;pv	"
"NO.4 C. TK NO.2 C. P/P DISCH. V/V (CL402);VRCCP023;pv	"
"NO.1 C. TK FILL. V/V (CL100);VRCCP029;pv	"
"NO.1 C. TK LIQUID ISO. V/V (CL110);VRCCP030;pv	"
"NO.2 C. TK FILL. V/V (CL200);VRCCP031;pv	"
"NO.2 C. TK LIQUID ISO. V/V (CL210);VRCCP032;pv	"
"NO.3 C. TK FILL. V/V (CL300);VRCCP033;pv	"
"NO.3 C. TK LIQUID ISO. V/V (CL310);VRCCP034;pv	"
"NO.4 C. TK FILL. V/V (CL400);VRCCP035;pv	"
"NO.4 C. TK LIQUID ISO. V/V (CL410);VRCCP036;pv	"
"NO.1 C. TK STRIP. P/P DISCH. V/V (CS101);VRCCS002;pv	"
"NO.2 C. TK STRIP. P/P DISCH. V/V (CS201);VRCCS005;pv	"
"NO.3 C. TK STRIP. P/P DISCH. V/V (CS301);VRCCS008;pv	"
"NO.4 C. TK STRIP. P/P DISCH. V/V (CS401);VRCCS011;pv	"
"NO.1 C. TK STRIP. RTN V/V (CS104);VRCCS018;pv	"
"NO.1 C. TK SRPAY MASTER V/V (CS105);VRCCS019;pv	"
"NO.2 C. TK STRIP. RTN V/V (CS204);VRCCS022;pv	"
"NO.2 C. TK SRPAY MASTER V/V (CS205);VRCCS023;pv	"
"NO.3 C. TK STRIP. RTN V/V (CS304);VRCCS026;pv	"
"NO.3 C. TK SRPAY MASTER V/V (CS305);VRCCS027;pv	"
"NO.4 C. TK STRIP. RTN V/V (CS404);VRCCS030;pv	"
"NO.4 C. TK SRPAY MASTER V/V (CS405);VRCCS031;pv	"
"NO.1 C. TK EM'CY CARGO/H.P FEED DISCH. V/V (CL105);VRCEP102;pv	"
"NO.2 C. TK EM'CY CARGO/H.P FEED DISCH. V/V (CL205);VRCEP202;pv	"
"NO.3 C. TK EM'CY CARGO/H.P FEED DISCH. V/V (CL305);VRCEP302;pv	"
"NO.4 C. TK EM'CY CARGO/H.P FEED DISCH. V/V (CL405);VRCEP402;pv	"
"VAPOR TO SHORE V/V (CG002);VRCGH011;pv	"
"VAP. FR SHORE V/V (CG001);VRCGH012;pv	"
"HTR OUT TO GAS HDR V/V (CG602);VRCGH015;pv	"
"1 VENT MAST VENT V/V (CG106);VRCGH032;pv	"
"NO.1 BAL. TK P STRIP V/V (BA0NO.1NO.3);VVBL027;pv	"
"NO.1 BAL. TK S STRIP V/V (BA0NO.10);VVBL028;pv	"
"NO.2 BAL. TK P STRIP V/V (BA0NO.19);VVBL029;pv	"
"NO.2 BAL. TK S STRIP V/V (BA0NO.16);VVBL030;pv	"
"NO.3 BAL. TK P STRIP V/V (BA0NO.25);VVBL031;pv	"
"NO.3 BAL. TK S STRIP V/V (BA0NO.2NO.2);VVBL032;pv	"
"NO.4 BAL. TK P STRIP V/V (BA0NO.3NO.1);VVBL033;pv	"
"NO.4 BAL. TK S STRIP V/V (BA0NO.28);VVBL034;pv	"
"FWD D WBT P STRIP V/V (BA0NO.3NO.3);VVBL037;pv	"
"FWD D WBT S STRIP V/V (BA0NO.3NO.2);VVBL038;pv	"
"RING MAIN ISOLATING V/V (BA007);VVBL043;pv	"
"BAL. STRIP EDUCT SUC S V/V (BANO.20NO.3);VVBL044;pv	"
"BAL. STRIP EDUCT SUC P V/V (BANO.20NO.4);VVBL045;pv	"
"NO.1 BAL. P/P TK SUC V/V (BANO.207);VVBL046;pv	"
"NO.2 BAL. P/P TK SUC V/V (BANO.209);VVBL047;pv	"
"NO.3 BAL. P/P TK SUC V/V (BANO.2NO.1NO.1);VVBL048;pv	"
"NO.1 BAL. P/P S/C SUC V/V (BANO.208);VVBL049;pv	"
"NO.2 BAL. P/P S/C SUC V/V (BANO.2NO.10);VVBL050;pv	"
"NO.3 BAL. P/P S/C SUC V/V (BANO.2NO.1NO.2);VVBL051;pv	"
"NO.3 BAL. P/P DIS TO TK (BANO.2NO.2NO.2);VVBL052;pv	"
"NO.1 BAL. P/P DIS TO TK (BANO.2NO.15);VVBL053;pv	"
"BAL. EDUCT DIS V/V (BANO.2NO.1NO.4) S;VVBL063;pv	"
"BAL. EDUCT DIS V/V (BANO.2NO.2NO.4) P;VVBL065;pv	"
"NO.1 BAL. TK P FILL/SUC V/V (BA0NO.1NO.1);VVBL069;pv	"
"NO.1 BAL. TK S FILL/SUC V/V (BA008);VVBL070;pv	"
"NO.2 BAL. TK P FILL/SUC V/V (BA0NO.17);VVBL071;pv	"
"NO.2 BAL. TK S FILL/SUC V/V (BA0NO.1NO.4);VVBL072;pv	"
"NO.3 BAL. TK P FILL/SUC V/V (BA0NO.2NO.3);VVBL073;pv	"
"NO.3 BAL. TK S FILL/SUC V/V (BA0NO.20);VVBL074;pv	"
"NO.4 BAL. TK P FILL/SUC V/V (BA0NO.29);VVBL075;pv	"
"NO.4 BAL. TK S FILL/SUC V/V (BA0NO.26);VVBL076;pv	"
"P/D FWD BILGE SUC. V/V (BS020);VVBS028;pv	"
"P/D AFT BILGE SUC. V/V (BS202);VVBS029;pv	"
"NO.1 COFF. BILGE SUC. P V/V (BS026);VVBS030;pv	"
"NO.2 COFF. BILGE SUC. P V/V (BS028);VVBS031;pv	"
"NO.3 COFF. BILGE SUC. P V/V (BS034);VVBS032;pv	"
"NO.4 COFF. BILGE SUC. P V/V (BS040);VVBS033;pv	"
"NO.5 COFF. BILGE SUC. P V/V (BS046);VVBS034;pv	"
"NO.1 COFF. BILGE SUC. S V/V (BS025);VVBS035;pv	"
"NO.2 COFF. BILGE SUC. S V/V (BS027);VVBS036;pv	"
"NO.3 COFF. BILGE SUC. S V/V (BS033);VVBS037;pv	"
"NO.4 COFF. BILGE SUC. S V/V (BS039);VVBS038;pv	"
"NO.5 COFF. BILGE SUC. S V/V (BS045);VVBS039;pv	"
"NO.1 BO/WU HTR IN V/V ( CG517 );VVBW007;pv	"
"NO.1 L/D COMP. IN V/V ( CG501 );VVBW008;pv	"
"NO.2 BO/WU HTR IN V/V ( CG522 );VVBW015;pv	"
"NO.2 L/D COMP. IN V/V ( CG505 );VVBW016;pv	"
"NO.1 C. TK H/D SPR. V/V (CS106);VVCS020;pv	"
"NO.1 C. TK L/D SPR. V/V (CS107);VVCS021;pv	"
"NO.2 C. TK H/D SPR. V/V (CS206);VVCS024;pv	"
"NO.2 C. TK L/D SPR. V/V (CS207);VVCS025;pv	"
"NO.3 C. TK H/D SPR. V/V (CS306);VVCS028;pv	"
"NO.3 C. TK L/D SPR. V/V (CS307);VVCS029;pv	"
"NO.4 C. TK H/D SPR. V/V (CS406);VVCS032;pv	"
"NO.4 C. TK L/D SPR. V/V (CS407);VVCS033;pv	"
"FORC. VAP. PR IN V/V ( CS504 );VVFV013;pv	"
"VAPOR MANI. V/V P ( CG801 );VVGH013;pv	"
"VAPOR MANI. V/V S ( CG701 );VVGH014;pv	"
"HTR OUT TO VAP. HDR V/V (CG601);VVGH016;pv	"
"GAS HDR TO NO.1 VENT MAST V/V (CG105);VVGH038;pv	"
"VPR HDR TO NO.1 VENT MAST V/V (CG107);VVGH039;pv	"
"NO.1 H/D COMP. SURGE V/V (CG510);VVHD014;pv	"
"NO.1 H/D COMP IN V/V ( CG509 );VVHD020;pv	"
"NO.2 H/D COMP. ANTI-SURGE V/V (CG514);VVHD035;pv	"
"NO.2 H/D COMP IN V/V ( CG513 );VVHD041;pv	"
"HYD COMMON V/V P;VVHYDCOM_P;pv	"
"HYD COMMON V/V T;VVHYDCOM_T;pv	"
"IGG DELIVERY PURGE V/V;VVIG015;pv	"
"LIQ. MANIFOLD V/V P 1 ( CL801 );VVLH006;pv	"
"LIQ. MANIFOLD V/V P 2 ( CL802 );VVLH007;pv	"
"LIQ. MANIFOLD V/V P 3 ( CL803 );VVLH008;pv	"
"LIQ. MANIFOLD V/V P 4 ( CL804 );VVLH009;pv	"
"LIQ. MANIFOLD V/V S 1 ( CL701 );VVLH014;pv	"
"LIQ. MANIFOLD V/V S 2 ( CL702 );VVLH015;pv	"
"LIQ. MANIFOLD V/V S 3 ( CL703 );VVLH016;pv	"
"LIQ. MANIFOLD V/V S 4 ( CL704 );VVLH017;pv	"
"LNG VAP. LNG IN V/V ( CS501 );VVLV011;pv	"
"STEAM SUPPLY M/V IN E/R (MS536);VVMS536;pv	"
"STEAM SUPPLY M/V IN E/R (MS537);VVMS537;pv	"
"SPR V/V TO C TK AREA (WW002);VVWS003;pv	"
"SPR V/V TO ACCO&CMR&L/B (WW003);VVWS004;pv	"
"SPR V/V TO MANIFOLD (WW001);VVWS005;pv	"
"NO.1 BAL. P/P ABNORMAL;XABL001_03;pv	"
"NO.2 BAL. P/P ABNORMAL;XABL005_03;pv	"
"NO.3 BAL. P/P ABNORMAL;XABL009_03;pv	"
"CARGO CSL ALM OCCUR;XACAD_C;pv	"
"CARGO CSL MASTER;XACAM_C;pv	"
"CARGO CSL ALM STATE;XACAS_C;pv	"
"1C TK 1 C P/P TRIP ;XACP003;pv	"
"1C TK 1 C P/P TRIP ;XACP006;pv	"
"1C TK 1 C P/P TRIP ;XACP009;pv	"
"1C TK 1 C P/P TRIP ;XACP012;pv	"
"1C TK 1 C P/P TRIP ;XACP015;pv	"
"1C TK 1 C P/P TRIP ;XACP018;pv	"
"1C TK 1 C P/P TRIP ;XACP021;pv	"
"1C TK 1 C P/P TRIP ;XACP024;pv	"
"1C TK 1 C P/P TRIP ;XACS003;pv	"
"1C TK 1 C P/P TRIP ;XACS006;pv	"
"1C TK 1 C P/P TRIP ;XACS009;pv	"
"1C TK 1 C P/P TRIP ;XACS012;pv	"
"CTS ABNORMAL;XACT001;pv	"
"NO.1 C. TK LVL E-H OVERRIDE (99%);XACT040;pv	"
"NO.1 C. TK LVL V-H OVERRIDE (98.5%);XACT040_01;pv	"
"NO.2 C. TK LVL E-H OVERRIDE (99%);XACT041;pv	"
"NO.2 C. TK LVL V-H OVERRIDE (98.5%);XACT041_01;pv	"
"NO.3 C. TK LVL E-H OVERRIDE (99%);XACT042;pv	"
"NO.3 C. TK LVL V-H OVERRIDE (98.5%);XACT042_01;pv	"
"NO.4 C. TK LVL E-H OVERRIDE (99%);XACT043;pv	"
"NO.4 C. TK LVL V-H OVERRIDE (98.5%);XACT043_01;pv	"
"NO.1 C. TK LVL AL. OVERRIDE;XACT044;pv	"
"NO.2 C. TK LVL AL. OVERRIDE;XACT045;pv	"
"NO.3 C. TK LVL AL. OVERRIDE;XACT046;pv	"
"NO.4 C. TK LVL AL. OVERRIDE;XACT047;pv	"
"1C TK 1 C P/P TRIP ;XAEP003;pv	"
"SSL WRONG POS SELECTION;XAES001;pv	"
"ESD PNEU. LINK SW. WRONG POS;XAES002;pv	"
"ESD SYSTEM ABNORMAL;XAES003;pv	"
"NO.1 AUX. C.F.W P/P MOTOR ABNORMAL;XAFW001_05;pv	"
"NO.2 AUX. C.F.W P/P MTR ABNORMAL;XAFW002_05;pv	"
"AUX. C.F.W P/P STANDBY START ALARM;XAFW003;pv	"
"NO.1 AUX. C.S.W P/P MOTOR ABNORMAL;XAFW007_05;pv	"
"NO.2 AUX. C.S.W P/P MTR ABNORMAL;XAFW008_05;pv	"
"AUX. C.S.W P/P STANDBY START ALARM;XAFW009;pv	"
"NO.1 GLY. W. ELEC. HTR(40W) ABNORMAL;XAGW023;pv	"
"NO.2 GLY. W. ELEC. HTR(20W) ABNORMAL;XAGW023_01;pv	"
"NO.3 GLY. W. ELEC. HTR(10KW) ABNORMAL;XAGW023_02;pv	"
"NO.4 GLY. W. ELEC. HTR(10KW) ABNORMAL;XAGW023_03;pv	"
"NO.1 H/D COMP ANTI-SURGE V/V OPEN ALARM;XAHD014_01;pv	"
"NO.1 H/D COMP ABNOR;XAHD019_A;pv	"
"NO.2 H/D COMP ANTI-SURGE V/V OPEN ALARM;XAHD035_01;pv	"
"NO.2 H/D COMP ABNOR;XAHD040_A;pv	"
"AFT C/C/R EXH. FAN ABNORMAL;XAMX001_04;pv	"
"FWD C/C/R EXH. FAN ABNORMAL;XAMX002_04;pv	"
"E/M/R SUPP. FAN 1 ABNORMAL;XAMX003_04;pv	"
"E/M/R SUPP. FAN 2 ABNORMAL;XAMX004_04;pv	"
"TRIM ALARM;XARG019;pv	"
"LIST ALARM;XARG020;pv	"
"TK PRESS. LOW;XATKPAL;pv	"
"NO.1 BAL. & E/R HYD. P/P ABNORMAL;XAVB001_04;pv	"
"NO.2 BAL. & E/R HYD. P/P ABNORMAL;XAVB002_04;pv	"
"BAL. & E/R TOPPING P/P ABNORMAL;XAVB003_04;pv	"
"NO.1 CARGO HYD. P/P ABNORMAL;XAVC001_04;pv	"
"NO.2 CARGO HYD. P/P ABNORMAL;XAVC002_04;pv	"
"CARGO TOPPING UP P/P ABNORMAL;XAVC003_04;pv	"
"WATER SPRAY P/P ABNORMAL;XAWS002;pv	"
"NO.1 FIRE & G/S P/P ABNORMAL;XAWW001_04;pv	"
"JOCKEY P/P ABNORMAL;XAWW003_04;pv	"
"BALLAST VOYAGE MODE SELECTION;XCMX006;pv	"
"BALLAST VOYAGE MODE SELECTION;XCMX007;pv	"
"DUMP MODE SELECTION;XCMX008;pv	"
"NON MODE SELECTION;XCMX009;pv	"
"VENT MODE SELECTION;XCMX010;pv	"
"ENGINE TELGRAPH ASTERN FOR VENT MODE INHIBIT;XCMX010_05;pv	"
"VENT MODE INHIBIT FROM W/H;XCMX010_06;pv	"
"BLR F.G FLOW FUEL DEMAND;XCMX011;pv	"
"RECOMMENDED BLR LOAD FOR EXCESS BOG;XCMX012;pv	"
"1ST WBP STOP V/V NO SET;XIBPP1BLSP_NO;pv	"
"1ST WBP STOP V/V NO SET;XIBPP1DBSP_NO;pv	"
"NO.1 C. TK 1 C. P/P STOP/STRIP;XICP001IND;pv	"
"NO.1 C. TK NO.2 C. P/P STOP/STRIP;XICP004IND;pv	"
"NO.2 C. TK NO.1 C. P/P STOP/STRIP;XICP007IND;pv	"
"NO.2 C. TK NO.2 C. P/P STOP/STRIP;XICP010IND;pv	"
"NO.3 C. TK NO.1 C. P/P STOP/STRIP;XICP013IND;pv	"
"NO.3 C. TK NO.2 C. P/P STOP/STRIP;XICP016IND;pv	"
"NO.4 C. TK NO.1 C. P/P STOP/STRIP;XICP019IND;pv	"
"NO.4 C. TK NO.2 C. P/P STOP/STRIP;XICP022IND;pv	"
"EM'CY C. TK NO SELECT;XIEPNN;pv	"
"GLY. W. ELEC. HTR POWER CONSUMPTION;XIGW024;pv	"
"SHIP'S TRIM;XIRG019;pv	"
"SHIP'S LIST;XIRG020;pv	"
"WB TK SUC V/V OPEN NO;XIWBTVV_NO;pv	"
"NO.1 BAL. P/P POWER AVAIL;XLBL001_04;pv	"
"NO.1 BAL. P/P READY TO START;XLBL001_05;pv	"
"NO.2 BAL. P/P POWER AVAIL;XLBL005_04;pv	"
"NO.2 BAL. P/P HIGH SPEED READY TO START;XLBL005_05;pv	"
"NO.3 BAL. P/P POWER AVAIL;XLBL009_04;pv	"
"NO.3 BAL. P/P HIGH SPEED READY TO START;XLBL009_05;pv	"
"NO.1 BO/WU HTR INLET TCV REMOTE;XLBW004_05;pv	"
"NO.1 BO/WU HTR BY-PASS TCV REMOTE;XLBW004_06;pv	"
"NO.2 BO/WU HTR INLET TCV REMOTE;XLBW012_05;pv	"
"NO.2 BO/WU HTR BY-PASS TCV REMOTE;XLBW012_06;pv	"
"NO.1 C. TK 1 C. P/P POWER AVAIL;XLCP001_06;pv	"
"NO.1 C. TK 2 C. P/P POWER AVAIL;XLCP004_06;pv	"
"NO.2 C. TK 1 C. P/P REMOTE;XLCP007_04;pv	"
"NO.2 C. TK 1 C. P/P POWER AVAIL;XLCP007_06;pv	"
"NO.2 C. TK 2 C. P/P REMOTE;XLCP010_04;pv	"
"NO.2 C. TK 2 C. P/P POWER AVAIL;XLCP010_06;pv	"
"NO.3 C. TK 1 C. P/P REMOTE;XLCP013_04;pv	"
"NO.3 C. TK 1 C. P/P POWER AVAIL;XLCP013_06;pv	"
"NO.3 C. TK 2 C. P/P REMOTE;XLCP016_04;pv	"
"NO.3 C. TK 2 C. P/P POWER AVAIL;XLCP016_06;pv	"
"NO.4 C. TK 1 C. P/P REMOTE;XLCP019_04;pv	"
"NO.4 C. TK 1 C. P/P POWER AVAIL;XLCP019_06;pv	"
"NO.4 C. TK 2 C. P/P REMOTE;XLCP022_04;pv	"
"NO.4 C. TK 2 C. P/P POWER AVAIL;XLCP022_06;pv	"
"NO.2 C. TK STRIP. P/P REMOTE;XLCS004_04;pv	"
"NO.3 C. TK STRIP. P/P REMOTE;XLCS007_04;pv	"
"NO.4 C. TK STRIP. P/P REMOTE;XLCS010_04;pv	"
"EM'CY C P/P REMOTE;XLEP001_03;pv	"
"FORC. VAP. BY-PASS TCV REMOTE;XLFV003_03;pv	"
"FORC. VAP. INLET FCV REMOTE;XLFV006_03;pv	"
"NO.1 AUX. C.F.W P/P REMOTE;XLFW001_03;pv	"
"NO.1 AUX. C.F.W P/P STANDBY;XLFW001_04;pv	"
"NO.2 AUX. C.F.W P/P REMOTE;XLFW002_03;pv	"
"NO.2 AUX. C.F.W P/P STANDBY;XLFW002_04;pv	"
"NO.1 AUX. C.S.W P/P REMOTE;XLFW007_03;pv	"
"NO.1 AUX. C.S.W P/P STANDBY;XLFW007_04;pv	"
"NO.2 AUX. C.S.W P/P REMOTE;XLFW008_03;pv	"
"NO.2 AUX. C.S.W P/P STANDBY;XLFW008_04;pv	"
"NO.1 GLY. W. P/P REMOTE;XLGW001_03;pv	"
"NO.2 GLY. W. P/P REMOTE;XLGW012_03;pv	"
"GLY. W. ELEC. HTR REMOTE;XLGW025;pv	"
"GW LINE SELECT;XLGW041;pv	"
"NO.1 H/D COMP. REMOTE;XLHD001_03;pv	"
"NO.1 H/D COMP. READY TO START;XLHD001_04;pv	"
"NO.1 H/D COMP. POWER AVAIL;XLHD001_05;pv	"
"1 H/D COMP PREPARATION;XLHD001_06;pv	"
"NO.1 H/D COMP. IGV REMOTE;XLHD015_03;pv	"
"NO.2 H/D COMP. REMOTE;XLHD022_03;pv	"
"NO.2 H/D COMP. READY TO START;XLHD022_04;pv	"
"NO.2 H/D COMP. POWER AVAIL;XLHD022_05;pv	"
"NO.2 H/D COMP. IGV REMOTE;XLHD036_03;pv	"
"LNG VAP. BY-PASS TCV REMOTE;XLLV003_03;pv	"
"LNG VAP. INLET FCV (CS502) REMOTE;XLLV006_03;pv	"
"AFT C/C/R EXH. FAN REMOTE;XLMX001_03;pv	"
"FWD C/C/R EXH. FAN REMOTE;XLMX002_03;pv	"
"E/M/R SUPP. FAN 1 REMOTE;XLMX003_03;pv	"
"E/M/R SUPP. FAN 2 REMOTE;XLMX004_03;pv	"
"PORT SELECT;XLPS_P;pv	"
"STBD SELECT;XLPS_S;pv	"
"NO.1 BAL. & E/R HYD. P/P REMOTE;XLVB001_03;pv	"
"NO.1 BAL. & E/R HYD. P/P STANDBY;XLVB001_05;pv	"
"NO.2 BAL. & E/R HYD. P/P REMOTE;XLVB002_03;pv	"
"NO.2 BAL. & E/R HYD. P/P STANDBY;XLVB002_05;pv	"
"BAL. & E/R TOPPING P/P REMOTE;XLVB003_03;pv	"
"NO.1 CARGO HYD. P/P REMOTE;XLVC001_03;pv	"
"NO.1 CARGO HYD. P/P STANDBY;XLVC001_05;pv	"
"NO.2 CARGO HYD. P/P REMOTE;XLVC002_03;pv	"
"NO.2 CARGO HYD. P/P STANDBY;XLVC002_05;pv	"
"CARGO TOPPING UP P/P REMOTE;XLVC003_03;pv	"
"WATER SPRAY P/P REMOTE;XLWS001_03;pv	"
"JOCKEY P/P REMOTE;XLWW003_03;pv	"
"SELECT REGION_BOSTON/GOM;XSFM013;pv	"
"CARGO GUS ALM MASTER;XSUAM_C;pv	"
"NO.1 BO/WU HTR INLET TCV POS. (CG518);ZIBW004_03;pv	"
"NO.1 BO/WU HTR BY-PASS TCV POS. (CG519);ZIBW004_04;pv	"
"NO.2 BO/WU HTR INLET TCV POS. (CG523);ZIBW012_03;pv	"
"NO.2 BO/WU HTR BY-PASS TCV POS. (CG524);ZIBW012_04;pv	"
"FORC. VAP. BY-PASS TCV POS. (CS506);ZIFV003_02;pv	"
"FORC. VAP. INLET FCV POS. (CS505);ZIFV006_02;pv	"
